feature,importance
tfidf_89,0.07040831444649115
21_I,0.07032668415075845
4_B,0.0701693836798922
20_M,0.07013336875046758
26_language failed,0.06980235111034966
17_n,0.06929069019623933
3_N,0.0691691570004712
28_e,0.06911113448195073
8_I,0.06905200430006957
27_t,0.06888372929436364
3_Y,0.06876363610169751
23_X,0.0685882910271542
4_u,0.06842532145971447
0_p,0.06828802535139311
17_P,0.06786133923502781
tfidf_2,0.06723707570844212
22_A,0.06700872874592455
8_E,0.06687304629853916
tfidf_91,0.06654571094120179
20_wrong input,0.06597409252988291
22_S,0.06587789752799414
20_h,0.06586584080238796
tfidf_10,0.06556996135183214
25_O,0.06543065107166147
20_t,0.06488890981709337
3_length,0.06481497583951876
25_d,0.06474990314478098
5_W,0.06474565823924561
15_words,0.06470591467191562
23_Y,0.06469991639677584
26_V,0.06461090210804889
4_l,0.06451510910686355
20_words,0.06423683339581633
9_y,0.06402502500019051
13_b,0.06392986288455596
25_language failed,0.06384262407507618
4_b,0.06377838503074444
18_J,0.06375461165098009
9_G,0.06356512283605617
17_c,0.06354789287690664
20_w,0.06354496512394657
11_length,0.06353307688711267
11_s,0.06339004338982462
22_f,0.06323046430550498
24_l,0.06320448605943901
28_length,0.06304845356212956
25_z,0.06300972727435702
1_M,0.06300462227403553
0_Z,0.06298762935255622
26_r,0.06293001681972435
1_C,0.06280097464107535
11_z,0.062455353735493914
18_C,0.0619212064127131
23_w,0.061797449937857483
tfidf_83,0.06177287560834966
27_w,0.06085602310912674
15_J,0.060754676692600325
0_R,0.06060313605357671
7_K,0.0603585792660194
24_z,0.06029645998233562
25_b,0.06027604818182007
21_j,0.06006496779699612
7_S,0.060038856923365275
1_N,0.05970710935313095
24_K,0.05962635641205295
3_C,0.059623930661205055
17_r,0.05959332686966239
tfidf_63,0.05954393985752082
0_w,0.05948282559275583
20_a,0.05942242512814982
8_X,0.05939404044139231
6_d,0.0593653151334258
23_S,0.05910171068051594
2_upper,0.05909449919437753
12_language failed,0.05892017962134963
22_N,0.05888191579761601
15_m,0.058844135045121176
21_g,0.058806130171451976
28_language failed,0.05868921600947346
12_C,0.05865920001639519
13_K,0.05865031712390486
4_G,0.058554199861567395
2_J,0.05830953600121137
7_s,0.058267129962276405
12_p,0.05812649575627244
13_wrong input,0.0578621517412399
17_i,0.05774359831833303
8_V,0.05772100927569233
3_K,0.05768508162974945
12_U,0.05756554527485366
27_J,0.05742652308209344
18_M,0.05727701439631547
tfidf_1,0.05719021103818956
18_special,0.0570193828661374
0_l,0.05698029379792106
5_V,0.05694010036431964
23_l,0.05670186581251396
25_K,0.05652670216488919
22_s,0.056352673698381595
1_V,0.05618009025984607
23_length,0.0561718619470734
12_V,0.05593907264780177
5_E,0.05593519492130118
tfidf_71,0.055895787535621216
2_g,0.05563688950705187
27_G,0.0556156340602145
5_special,0.05538197948116572
2_E,0.05521205238516473
27_V,0.05517315080146081
24_D,0.05506588844237958
3_e,0.05497851459082596
16_length,0.054975381575725873
8_k,0.054893904502195466
8_d,0.05479680755380382
12_words,0.05476854961038187
0_T,0.05474106542798895
26_l,0.054615876921236386
11_R,0.05460196623233616
18_H,0.05439278572602773
4_wrong input,0.05430598381957594
27_Q,0.054124507819927635
10_16,0.054022216218368835
18_length,0.054013274274737115
1_z,0.05387598920961091
9_U,0.05370691739985708
25_U,0.053704936593285464
5_i,0.05367850454872554
tfidf_64,0.05365339046083864
23_e,0.05364083730543736
18_G,0.05352836506165613
27_M,0.053346656517490314
tfidf_57,0.05327311666404146
24_upper,0.05311352624276688
18_n,0.05292826589379308
20_length,0.05277607175281414
20_special,0.052523806499253554
tfidf_77,0.05248737311946536
13_Q,0.052428228293479304
18_L,0.05235257328160448
13_m,0.0523435434891072
1_Z,0.05225436286684226
tfidf_65,0.05209886859267535
tfidf_36,0.05209886859267535
15_u,0.052035369820526506
26_L,0.052025372851232245
6_j,0.051914416237457975
6_W,0.051904160459794735
13_D,0.05168733140473538
20_language failed,0.05153503294016906
tfidf_74,0.05144835694714758
20_missing,0.05142262655026202
3_M,0.05123106672690385
8_A,0.051188769976225096
6_p,0.05084275793684281
27_O,0.05083243396856419
21_c,0.050430266203201866
15_special,0.050298828106805006
11_wrong input,0.04998324812286087
27_f,0.04990950704751881
22_u,0.04986419744001439
4_f,0.04978186063186309
7_U,0.04975992062467019
17_v,0.04960241862380656
25_M,0.049512115465273746
12_G,0.04950471604758746
13_Z,0.04936102358532916
20_X,0.04935369580628915
13_k,0.04930277227943178
8_z,0.049284552901320715
15_w,0.04909974626466801
25_m,0.04899520878768131
15_missing,0.04870380516436088
20_E,0.04870110418814114
2_h,0.048340090703902466
4_t,0.047709786438527545
1_words,0.04762649970254286
17_z,0.04744394850649787
27_C,0.04726681593122765
17_G,0.04720476903582903
19_special,0.047001235040988715
19_upper,0.047001235040988715
12_s,0.04692059734058637
21_n,0.04691263105451743
20_k,0.04678826461547737
24_p,0.04663523318139605
21_p,0.04661778548540991
24_I,0.046593401450574404
6_Q,0.046283875218777776
25_L,0.046220029890883384
9_i,0.04617804754653493
20_d,0.04606020808719575
5_wrong input,0.04605806676711114
8_F,0.04599164273483935
27_Y,0.04583355841229829
17_T,0.045786480710900856
22_q,0.04574447894280615
26_G,0.04535394064994682
26_v,0.045307262172095644
28_K,0.0450430662182613
20_q,0.04481289712674648
7_z,0.044536492676377805
8_J,0.04400243233669
11_S,0.04371317295399774
17_J,0.043697029861078276
6_B,0.04359827245338786
18_S,0.04357758820857817
3_O,0.04336805380972207
26_c,0.04320186036686991
15_b,0.0431542377209477
17_L,0.04309507673367497
15_l,0.04290198713704938
1_p,0.04284669109351771
9_d,0.04267075597107987
17_words,0.04256315056620434
25_P,0.04244351785299936
26_x,0.042285693327669065
11_Z,0.042171975747478024
20_A,0.041989395453485644
28_h,0.04189568047802257
25_V,0.04147847373095761
tfidf_12,0.041322175379919834
24_V,0.04078695559700053
3_v,0.040775181142306
11_q,0.040711543863609534
tfidf_26,0.040690846589915224
24_J,0.04056496041838355
14_words,0.040445876386056234
15_Q,0.04041990944078194
25_I,0.040326919952916054
tfidf_81,0.040297512614655834
18_a,0.040293033952245816
12_upper,0.04029109571250407
9_t,0.04024415144349968
tfidf_54,0.04021333185919834
20_S,0.04008980219497635
1_I,0.039941860478784966
4_T,0.03986788230676516
26_i,0.03975920414074822
17_u,0.03967754745422133
6_Y,0.03962124368228888
2_M,0.0391512015153876
10_wrong input,0.03899588359646779
24_H,0.03896349144030362
23_b,0.03892767340718312
1_L,0.038889017602467844
14_QOUDNSS,0.0387878912949614
5_o,0.03842636006122404
15_length,0.03827060822556406
8_B,0.03821098671302584
25_c,0.03818699791780325
12_Z,0.03803271534132294
8_p,0.03785588891615495
23_wrong input,0.03782589667955339
15_W,0.037817460639575
26_U,0.037765230169456016
12_b,0.037383036398571746
6_a,0.03732132402242149
22_o,0.03711734400425745
7_words,0.03694975775693701
18_o,0.03689099575184086
20_s,0.036683832871867626
8_C,0.03656901172175986
23_words,0.03651596256555257
10_words,0.03640776306202096
1_g,0.03638462317874799
23_Q,0.03588718882905852
21_Y,0.03585424164905339
25_e,0.03570936831141954
3_c,0.03565526955028071
12_N,0.03540831436606694
0_Y,0.03525700094820855
1_u,0.03523347294512257
25_S,0.03517495412734343
12_Q,0.035086379515207745
7_M,0.03412195495820707
7_G,0.03407170748868173
5_M,0.03405485923072069
24_t,0.03400193689546126
7_As a language model I can't ethically do this,0.03399154664895688
22_g,0.033922849584829946
28_U,0.03372455399272226
4_j,0.0335685461305435
12_a,0.0334983071373021
8_Q,0.033296836907031835
25_j,0.033147240434731835
12_B,0.03309063192978309
tfidf_51,0.03291840296197746
24_O,0.03276591540412489
13_X,0.03276085011902523
28_R,0.032635490861117486
12_S,0.03261427966456045
22_m,0.03259824218810644
5_A,0.03249587246506725
0_U,0.03244314633984511
26_h,0.032176867335027524
13_l,0.03214934999540876
7_H,0.03212784437623302
24_Q,0.03193499019087446
12_u,0.03190843929465541
9_w,0.031786696319645286
5_U,0.03174729811796023
13_p,0.03171042375007909
27_n,0.03161644854868366
8_w,0.03161299674085667
12_K,0.03145377112916287
23_h,0.03136860070105553
27_wrong input,0.03107188016377779
27_R,0.03082414248818808
9_f,0.030697848838177253
27_b,0.03048787503162675
8_T,0.030436279306596956
28_missing,0.030384679646795525
24_g,0.030377150836935894
2_b,0.030372942831680478
tfidf_56,0.029938047238043147
13_v,0.029913891479100112
2_C,0.029849953896902464
7_o,0.029840044304969938
tfidf_60,0.02960362027911569
22_missing,0.029140689046988848
21_Q,0.028547991929311765
2_k,0.028464798918888652
27_g,0.028464054222997595
15_r,0.028414192409376364
20_J,0.02811790672805087
4_C,0.02808236698356028
6_V,0.028078066354390797
27_h,0.028069719344068853
18_N,0.028004876104707817
12_x,0.027984885521486015
5_v,0.027966020882317092
9_m,0.027924194619329313
8_K,0.027893219702995613
11_n,0.027788178983638157
13_words,0.02778249709283251
22_I,0.027653805538644743
26_k,0.027612430497947173
5_Q,0.027332237844626826
26_words,0.027301205877094083
16_language failed,0.027295723000247542
17_M,0.027291560228195514
26_T,0.02712049507498169
4_N,0.026914994297470525
0_special,0.026786638603776346
1_i,0.026731310924332445
9_T,0.026675737783934325
tfidf_86,0.02666982480581168
2_As a language model I can't ethically do this,0.026567938800582776
27_N,0.026507254442868354
2_V,0.02643816218532807
8_L,0.026418794819651235
1_c,0.025904889547875894
7_C,0.02571068515948156
9_z,0.02570347368124635
tfidf_70,0.025694019033155078
23_special,0.025687184568950954
27_T,0.025639725708770274
28_s,0.02563458396650706
18_upper,0.025583837405366783
28_S,0.025566077685310818
8_o,0.025497249444154435
20_T,0.025393571347026134
20_N,0.025177263038538122
17_o,0.025135772501670796
tfidf_69,0.025123584626166966
2_X,0.024984092393776858
21_f,0.024979612791936646
5_j,0.02493221909268203
8_f,0.024730717821679838
16_special,0.024697167577742176
27_words,0.024655644947334358
22_h,0.024655380926173358
9_P,0.024577854897784145
0_missing,0.024372178862801856
23_language failed,0.024330228535784756
24_o,0.023957564279511945
0_s,0.023907532840030964
6_As a language model I can't ethically do this,0.023830595903271225
tfidf_8,0.0236984854113953
6_words,0.023696301050012747
tfidf_79,0.023695685834225263
11_i,0.02357965962197646
17_V,0.023466383100681075
21_As a language model I can't ethically do this,0.023465211584059145
25_o,0.023358938222573095
6_wrong input,0.02325661778351935
27_F,0.02322829207134457
23_F,0.023165148735531868
1_f,0.023143378676578737
tfidf_18,0.023026200351084238
18_i,0.023005102082923123
15_A,0.022897445103389258
17_As a language model I can't ethically do this,0.02284945508253535
28_d,0.02282211634882574
tfidf_92,0.022645023245706
2_B,0.022618350082617804
9_words,0.022330079790606423
5_b,0.0223058086997693
25_i,0.022249543316561603
20_Y,0.022204919937136903
1_Y,0.02211867284473861
tfidf_45,0.021988375209919923
9_F,0.021952096719599523
21_m,0.02186848292659885
18_Z,0.021814591866714306
27_m,0.021504680634531734
6_l,0.021494496078718704
8_N,0.020797428280992823
7_E,0.020691904901963872
3_b,0.020595820903907557
5_missing,0.020415005037194595
22_words,0.0202835931744331
7_c,0.020200014341148226
11_H,0.02015838480356646
0_B,0.02001641680537612
14_wrong input,0.019989131936409107
13_T,0.01951760521190689
12_T,0.019403292040574432
21_P,0.019227728515119585
0_m,0.01880875920139068
1_n,0.018239239030988168
20_Q,0.018229829484897903
28_i,0.01791352063354925
tfidf_32,0.017851117757560337
tfidf_31,0.017851117757560337
tfidf_35,0.017851117757560337
tfidf_30,0.017851117757560337
tfidf_34,0.017851117757560337
tfidf_33,0.017851117757560337
tfidf_68,0.017851117757560337
tfidf_28,0.017851117757560337
tfidf_66,0.017851117757560337
tfidf_67,0.017851117757560337
tfidf_29,0.017851117757560337
tfidf_88,0.017851117757560337
0_upper,0.0177948787530798
25_As a language model I can't ethically do this,0.017644316183087257
0_length,0.01761001803664017
17_d,0.017534788120380077
6_s,0.01738854467012898
13_o,0.017249210330840918
18_T,0.016860747313604915
25_s,0.016662860304774804
11_w,0.016412242787952648
3_l,0.01616608374044358
6_A,0.01585740659544292
4_W,0.015548927149335902
9_H,0.015527493018766691
0_n,0.015509793095125832
10_As a language model I can't ethically do this,0.015322031713965865
3_B,0.015137673086792253
2_S,0.014896268675647724
12_special,0.014810142267016171
3_k,0.014722916589947519
28_As a language model I can't ethically do this,0.014657113779208215
tfidf_93,0.014632012272075789
21_T,0.014491164574748546
15_D,0.0144839866274753
11_N,0.014440587189724257
27_B,0.014378637534762788
20_y,0.014321196314004135
8_R,0.01420190347609566
tfidf_97,0.014201607830077217
22_As a language model I can't ethically do this,0.014192244173031346
28_words,0.014141570128101692
tfidf_76,0.014096218926966048
11_b,0.014033640247984626
28_A,0.013976425302799292
21_J,0.013899841023324082
28_n,0.013851461973536228
24_As a language model I can't ethically do this,0.013733936624021972
26_A,0.013578610677378464
26_As a language model I can't ethically do this,0.013497189790360492
11_words,0.013367479494708958
7_a,0.013357021021000693
13_e,0.013337806402809314
1_As a language model I can't ethically do this,0.013126893712565502
1_x,0.013064309770782346
tfidf_20,0.01295007316978216
1_o,0.012926474690950828
27_u,0.012770147648803926
7_w,0.01269281451277442
21_K,0.012531479092641405
9_As a language model I can't ethically do this,0.012273131192850865
24_i,0.012242696598794066
26_F,0.0121690317680584
12_Y,0.012102694898376173
28_G,0.01165290122919638
17_a,0.011456952067609938
23_c,0.011413902126351665
7_L,0.011335186051476842
8_As a language model I can't ethically do this,0.011308212262438196
5_N,0.011055974819649886
22_x,0.011029837716848056
22_E,0.011027515842970471
15_e,0.011018536968156896
9_N,0.01094364429679315
tfidf_41,0.010911343417811524
24_C,0.01068006785561669
15_Z,0.010648191748728613
18_m,0.010611033367118737
14_As a language model I can't ethically do this,0.010438244150841743
26_K,0.010340645614760002
23_W,0.010262623214499408
21_e,0.010238683347435702
4_language failed,0.010084462189860826
27_As a language model I can't ethically do this,0.01006934325505232
8_Y,0.01003815845099243
4_special,0.009769444748418106
6_n,0.009749914276043629
15_As a language model I can't ethically do this,0.009736828280325004
tfidf_78,0.009720284420255394
3_missing,0.009548143473640788
11_As a language model I can't ethically do this,0.009540840480374648
0_e,0.009151841152859124
7_P,0.008974966600489066
1_h,0.008840352693885646
17_wrong input,0.008794873988055611
2_N,0.008717986903304808
9_wrong input,0.008341160482812256
12_E,0.008156529842305438
6_I,0.008152405012418661
2_wrong input,0.007876680969548886
18_As a language model I can't ethically do this,0.00783570720563084
24_N,0.007692543870978693
20_As a language model I can't ethically do this,0.0075618007299579236
21_B,0.007544533955733192
5_As a language model I can't ethically do this,0.007517419493276196
18_X,0.0074256524501718464
6_y,0.007257607742003074
20_D,0.007245775468113344
16_words,0.007146232160849451
5_J,0.0071368537680669706
24_s,0.007081169066974868
11_e,0.007074908621845237
25_n,0.0070032977460679465
18_words,0.0069709949348334
4_V,0.006888649629270605
13_V,0.006859356574756733
21_words,0.006664707910396877
17_Z,0.006659335804718813
20_f,0.006498192231012759
5_words,0.006416420185650072
24_q,0.00641411916048176
1_E,0.006208872234076274
15_i,0.006150266309666385
0_i,0.006062640947209567
tfidf_73,0.005844110506630081
tfidf_27,0.005780662674076683
tfidf_87,0.005502740661333057
9_J,0.005420920487425634
27_s,0.005335747067529562
13_special,0.005146333092113428
25_words,0.005122102586316328
3_F,0.005103043553874799
5_s,0.00505821247522292
20_c,0.0049629567507491834
0_As a language model I can't ethically do this,0.004839904399827651
2_F,0.004811198861400458
26_wrong input,0.004644256968137096
0_W,0.004564321072303897
19_As a language model I can't ethically do this,0.004523428434848724
16_wrong input,0.00443534135041753
tfidf_24,0.004336407574478018
20_U,0.0043180338156865745
5_O,0.004097193610366395
23_As a language model I can't ethically do this,0.004042850278288559
9_M,0.004037204098101833
12_P,0.0038116715121202247
25_W,0.003313884334540691
3_P,0.003050136043873798
11_g,0.002987905710920936
28_z,0.002826073749684671
10_21,0.0027392900108820987
16_As a language model I can't ethically do this,0.0026373889847513426
12_v,0.002627876681647428
3_special,0.002576641587673857
tfidf_96,0.0024813215864289517
12_As a language model I can't ethically do this,0.002378454677784317
1_length,0.002303719807864599
24_u,0.0022949740849552286
26_z,0.002229601688038998
25_Q,0.0020243152111845916
1_H,0.0019201253366481707
16_missing,0.0018093087725562017
4_As a language model I can't ethically do this,0.0016677242540627242
0_b,0.0016336615978478036
26_j,0.0016212146685766515
22_e,0.001345601864189844
4_d,0.0012789015217424017
3_As a language model I can't ethically do this,0.0011907756799142003
10_missing,0.0011664454937647438
7_m,0.0006779093887222852
10_numbers,0.0006530476881689224
25_J,0.0006361567087574407
0_h,0.0005994869337849934
25_H,0.0005420302473308197
tfidf_59,0.0005200628657170254
22_k,0.00043921321540356026
13_As a language model I can't ethically do this,6.923952997497378e-05
26_numbers,0.0
27_numbers,0.0
13_numbers,0.0
1_numbers,0.0
2_numbers,0.0
28_numbers,0.0
12_numbers,0.0
0_numbers,0.0
18_numbers,0.0
25_numbers,0.0
6_numbers,0.0
9_numbers,0.0
8_numbers,0.0
17_numbers,0.0
7_numbers,0.0
20_numbers,0.0
16_numbers,0.0
21_numbers,0.0
24_numbers,0.0
22_numbers,0.0
5_numbers,0.0
15_numbers,0.0
23_numbers,0.0
3_numbers,0.0
11_numbers,0.0
4_numbers,0.0
